4	1	82	5	0	0	0	0	0	7.3	-40	-40	-40	235	5.7
4	1	82	6	0	0	0	0	0	7.2	-40	-40	-40	225	5.5
4	1	82	7	0	0	0	0	0	7.3	-40	-40	-40	225	6
4	1	82	8	0	0	0	0	0	8	-40	-40	-40	225	7
4	1	82	9	0	0	0	0	0	8.9	-40	-40	-40	225	8.4
4	1	82	10	4	1	2	0	0	8.3	-40	-40	-40	235	8.5
4	1	82	11	11	14	11	8	2	8.4	-40	-40	-40	250	7.9
4	1	82	12	16	10	9	6	0	8.7	-40	-40	-40	255	8.2
4	1	82	13	19	24	18	15	6	9.1	-40	-40	-40	265	8.6
4	1	82	14	37	52	38	34	24	9.7	-40	-40	-40	255	8.8
4	1	82	15	32	36	30	24	17	9.9	-40	-40	-40	255	7.8
4	1	82	16	21	6	6	3	0	9.7	-40	-40	-40	245	6.7
4	1	82	17	7	0	0	0	0	9.1	-40	-40	-40	255	6.2
4	1	82	18	0	0	0	0	0	9.1	-40	-40	-40	255	7.5
4	1	82	19	0	0	0	0	0	9.1	-40	-40	-40	265	8
4	1	82	20	0	0	0	0	0	8.9	-40	-40	-40	265	7.7
4	1	82	21	0	0	0	0	0	8.9	-40	-40	-40	255	7.8
4	1	82	22	0	0	0	0	0	8.9	-40	-40	-40	255	7.2
4	1	82	23	0	0	0	0	0	8.8	-40	-40	-40	265	7.4
4	1	82	24	0	0	0	0	0	8.6	-40	-40	-40	275	7.4
5	1	82	1	0	0	0	0	0	8.6	-40	-40	-40	265	7
5	1	82	2	0	0	0	0	0	8.5	-40	-40	-40	275	7
5	1	82	3	0	0	0	0	0	8.3	-40	-40	-40	265	6.9
5	1	82	4	0	0	0	0	0	8	-40	-40	-40	275	6.6
5	1	82	5	0	0	0	0	0	7.5	-40	-40	-40	265	6.4
5	1	82	6	0	0	0	0	0	7.3	-40	-40	-40	265	5.4
5	1	82	7	0	0	0	0	0	6	-40	-40	-40	290	2.4
5	1	82	8	0	0	0	0	0	5.8	-40	-40	-40	295	2.6
5	1	82	9	0	0	0	0	0	3	-40	-40	-40	35	3.5
5	1	82	10	4	2	2	0	0	1.7	-40	-40	-40	75	2.3
5	1	82	11	12	6	5	3	0	1.7	-40	-40	-40	65	2
5	1	82	12	18	22	15	13	5	2.1	-40	-40	-40	75	2
5	1	82	13	21	24	17	14	6	2.4	-40	-40	-40	75	2.7
5	1	82	14	28	10	7	5	1	2.6	-40	-40	-40	75	3.4
5	1	82	15	23	11	8	6	1	2.2	-40	-40	-40	85	3.3
5	1	82	16	16	3	2	1	0	2.4	-40	-40	-40	85	3.4
5	1	82	17	5	0	0	0	0	3.3	-40	-40	-40	85	2.4
5	1	82	18	0	0	0	0	0	3.6	-40	-40	-40	45	2.6
5	1	82	19	0	0	0	0	0	2.1	-40	-40	-40	75	4
5	1	82	20	0	0	0	0	0	1	-40	-40	-40	75	4.1
5	1	82	21	0	0	0	0	0	0.8	-40	-40	-40	65	4.1
5	1	82	22	0	0	0	0	0	0.3	-40	-40	-40	75	5.3
5	1	82	23	0	0	0	0	0	-0.2	-40	-40	-40	55	6.1
5	1	82	24	0	0	0	0	0	-1.6	-40	-40	-40	35	8.1
6	1	82	1	0	0	0	0	0	-3	-40	-40	-40	45	8.6
6	1	82	2	0	0	0	0	0	-4.3	-40	-40	-40	25	10.2
6	1	82	3	0	0	0	0	0	-5.2	-40	-40	-40	35	10.3
6	1	82	4	0	0	0	0	0	-5.3	-40	-40	-40	15	9.1
6	1	82	5	0	0	0	0	0	-5.9	-40	-40	-40	15	8.2
6	1	82	6	0	0	0	0	0	-5.8	-40	-40	-40	25	6.2
6	1	82	7	0	0	0	0	0	-5.4	-40	-40	-40	15	7.7
6	1	82	8	0	0	0	0	0	-6	-40	-40	-40	355	6.8
6	1	82	9	0	0	1	0	0	-6	-40	-40	-40	345	6.6
6	1	82	10	35	26	55	56	18	-6.2	-40	-40	-40	345	7.8
6	1	82	11	101	63	313	318	119	-6.2	-40	-40	-40	345	8.1
6	1	82	12	150	68	587	515	293	-5.5	-40	-40	-40	345	7.7
6	1	82	13	178	65	646	489	402	-4.9	-40	-40	-40	355	7.5
6	1	82	14	171	86	331	223	251	-4.9	-40	-40	-40	350	8
6	1	82	15	145	37	401	186	367	-5.1	-40	-40	-40	355	7.5
6	1	82	16	97	24	264	82	237	-5	-40	-40	-40	355	5.9
6	1	82	17	34	2	15	3	13	-5.6	-40	-40	-40	345	4
6	1	82	18	0	0	0	0	0	-6	-40	-40	-40	305	3.2
6	1	82	19	0	0	0	0	0	-5.7	-40	-40	-40	325	3.5
6	1	82	20	0	0	0	0	0	-5.6	-40	-40	-40	345	4.4
6	1	82	21	0	0	0	0	0	-5.5	-40	-40	-40	5	4.7
6	1	82	22	0	0	0	0	0	-5.5	-40	-40	-40	15	4.3
